robot_max_speed,robot_radius,success_rate,collision_rate,timeout_rate,average_path_length,average_time_diff,width,height,indoor_map_type,iterations,corridor_width,outdoor_map_type,num_static_obstacles,static_obstacle_size,other_map_type,mean_angle_info,entropy,map_size,max_entropy,num_obs_cv2,occupancy_ratio,distance_normalized,distance_avg,distance_variance,average_linear_velocity,average_obstalce_size,number_dynamic_obstacles,crowdnav,dwa,rlca,teb
0.22,0.113,0.67,0.33,0.0,137.45,1579440001577,45.0,45.0,1,70,2.5,0,0,0.0,0,180.0,0.0379,4050,2.3219,3,0.3074,1.0,0.0074,0.0,0.46,0.59,4,0,0,1,0
0.22,0.113,0.13,0.87,0.0,261.69,2861850002860,35.0,35.0,1,15,1.5,0,0,0.0,0,240.0,0.0133,2450,2.3219,4,0.6982,1.0,0.0098,0.0,0.48,0.58,6,0,0,1,0
0.22,0.113,0.4,0.6,0.0,131.4,1267546667933,35.0,35.0,1,15,2.0,0,0,0.0,0,90.0,0.0154,2450,2.3219,5,0.6257,0.8,0.0067,0.0,0.51,0.61,6,0,0,1,0
0.22,0.113,0.5,0.47,0.03,170.25,1522013334855,35.0,35.0,1,30,2.0,0,0,0.0,0,240.0,0.0187,2450,2.3219,3,0.5318,0.7,0.0039,0.0,0.0,0.0,0,0,0,1,0
0.22,0.113,0.73,0.27,0.0,94.88,1123200001122,45.0,45.0,1,70,2.5,0,0,0.0,0,200.0,0.0374,4050,2.3219,11,0.3175,0.5,0.0216,0.0,0.0,0.0,0,0,0,1,0
0.22,0.113,0.23,0.77,0.0,228.74,1934683335268,45.0,45.0,1,70,2.5,0,0,0.0,0,270.0,0.0403,4050,2.3219,6,0.2737,0.5,0.0093,0.0,0.62,0.81,8,0,0,1,0
0.22,0.113,0.52,0.48,0.0,28.05,310158620998,25.0,25.0,1,70,2.0,0,0,0.0,0,180.0,0.0137,1250,2.3219,2,0.314,0.0,0.0,1.0,0.64,0.48,6,0,0,1,0
0.22,0.113,0.55,0.45,0.0,60.73,535748276396,25.0,25.0,1,70,1.5,0,0,0.0,0,90.0,0.0151,1250,2.3219,6,0.2864,0.7,0.0065,0.0,0.5,0.56,6,0,0,1,0
0.22,0.113,0.14,0.86,0.0,220.94,2754151726892,45.0,45.0,1,45,1.5,0,0,0.0,0,288.0,0.0303,4050,2.3219,5,0.5273,0.6,0.0085,0.0,0.49,0.57,12,0,0,1,0
0.22,0.113,0.43,0.57,0.0,214.84,1722176668387,35.0,35.0,1,15,2.0,0,0,0.0,0,180.0,0.0141,2450,2.3219,2,0.6684,1.0,0.0008,0.0,0.0,0.0,0,0,0,1,0
0.22,0.113,0.59,0.41,0.0,90.34,871234483628,35.0,35.0,1,45,2.0,0,0,0.0,0,360.0,0.0233,2450,2.3219,2,0.3929,1.0,0.0098,0.0,0.52,0.67,6,0,0,1,0
0.22,0.113,0.83,0.17,0.0,23.53,231960000231,25.0,25.0,1,70,2.5,0,0,0.0,0,180.0,0.0154,1250,2.3219,2,0.2304,0.0,0.0,1.0,0.6,0.6,6,0,0,1,0
0.22,0.113,0.9,0.1,0.0,84.41,825836667491,35.0,35.0,1,15,2.5,0,0,0.0,0,180.0,0.0155,2450,2.3219,2,0.6251,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0
0.22,0.113,0.17,0.83,0.0,378.63,3160933336493,45.0,45.0,1,30,1.5,0,0,0.0,0,180.0,0.0237,4050,2.3219,3,0.6543,1.0,0.0051,0.0,0.58,0.59,12,0,0,1,0
0.22,0.113,0.14,0.86,0.0,297.43,2382717243761,35.0,35.0,1,30,2.0,0,0,0.0,0,360.0,0.0199,2450,2.3219,3,0.49,0.7,0.0109,0.0,0.54,0.58,9,0,0,1,0
0.22,0.113,0.9,0.1,0.0,26.15,238772414030,25.0,25.0,1,70,1.5,0,0,0.0,0,180.0,0.0151,1250,2.3219,3,0.2944,1.0,0.0105,0.0,0.39,0.38,2,0,0,1,0
0.22,0.113,0.27,0.73,0.0,386.42,2243133335574,45.0,45.0,1,30,2.0,0,0,0.0,0,180.0,0.023,4050,2.3219,4,0.6383,0.2,0.008,0.0,0.59,0.42,8,0,0,1,0
0.22,0.113,0.76,0.24,0.0,53.41,632524138561,25.0,25.0,1,30,1.5,0,0,0.0,0,360.0,0.0119,1250,2.3219,1,0.4868,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0
0.22,0.113,0.31,0.69,0.0,128.07,1515662070479,35.0,35.0,1,70,1.5,0,0,0.0,0,130.9091,0.0257,2450,2.3219,13,0.3637,0.7,0.0123,0.0,0.61,0.52,6,0,0,1,0
0.22,0.113,0.27,0.73,0.0,134.53,1382413334716,25.0,25.0,1,45,1.5,0,0,0.0,0,120.0,0.0139,1250,2.3219,3,0.3532,0.7,0.0051,0.0,0.59,0.52,6,0,0,1,0
0.22,0.113,0.1,0.9,0.0,290.09,1845786668510,45.0,45.0,1,15,1.5,0,0,0.0,0,90.0,0.0196,4050,2.3219,4,0.7065,1.0,0.0024,0.0,0.56,0.62,12,0,0,1,0
0.22,0.113,0.55,0.45,0.0,38.2,454579310797,25.0,25.0,1,30,2.5,0,0,0.0,0,180.0,0.0135,1250,2.3219,3,0.3544,1.0,0.0076,0.0,0.45,0.68,2,0,0,1,0
0.22,0.113,1.0,0.0,0.0,26.83,225655172637,25.0,25.0,1,70,2.0,0,0,0.0,0,180.0,0.0154,1250,2.3219,2,0.232,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0
0.22,0.113,0.63,0.37,0.0,50.75,522466667187,35.0,35.0,1,70,2.0,0,0,0.0,0,294.5455,0.0267,2450,2.3219,6,0.2676,0.5,0.0104,0.0,0.67,0.54,3,0,0,1,0
0.22,0.113,0.93,0.07,0.0,19.6,188451724324,25.0,25.0,1,15,2.5,0,0,0.0,0,90.0,0.0108,1250,2.3219,4,0.5092,0.5,0.0054,0.0,0.0,0.0,0,0,0,1,0
0.22,0.113,0.8,0.2,0.0,33.28,285533333617,25.0,25.0,1,30,1.5,0,0,0.0,0,180.0,0.0106,1250,2.3219,6,0.5244,0.5,0.0089,0.0,0.0,0.0,0,0,0,1,0
0.22,0.113,0.1,0.9,0.0,338.96,3277248279136,45.0,45.0,1,70,1.5,0,0,0.0,0,216.0,0.0305,4050,2.3219,5,0.5281,0.4,0.0073,0.0,0.52,0.53,8,0,0,1,0
0.22,0.113,0.83,0.17,0.0,50.64,454151724592,25.0,25.0,1,70,2.5,0,0,0.0,0,180.0,0.0151,1250,2.3219,2,0.2364,0.0,0.0,1.0,0.61,0.81,2,0,0,1,0
0.22,0.113,0.3,0.7,0.0,147.43,1475423334806,45.0,45.0,1,70,2.0,0,0,0.0,0,240.0,0.0382,4050,2.3219,12,0.3425,0.3,0.0107,0.0,0.63,0.64,8,0,0,1,0
0.22,0.113,0.33,0.67,0.0,257.66,1779240001778,45.0,45.0,1,45,1.5,0,0,0.0,0,288.0,0.0304,4050,2.3219,4,0.5278,0.5,0.0105,0.0,0.6,0.68,8,0,0,1,0
0.22,0.113,0.9,0.1,0.0,22.69,207393103653,25.0,25.0,1,45,2.5,0,0,0.0,0,180.0,0.0142,1250,2.3219,2,0.3048,0.0,0.0,1.0,0.44,0.57,4,0,0,1,0
